K_DECTOP,LIB_CODE,LIB_NAME,LIB_ADDR,LIB_CITY,LIB_ZIP,LIB_ZIP4,LIB_PHONE,LIB_CNTY,C_OUT_TYP,C_MSA,C_SER_POP,LIB_NUM_BM,K_SEQ,STABR,PUB_FIPS,YR
NJ0287,NJ0287-002,CLARK PUBLIC LIBRARY,303 WESTFIELD AVENUE,CLARK,07066,1704,2013885999,Union,CE,NC,G,0,002,NJ,34,93
NJ0288,NJ0288-002,CRANFORD PUBLIC LIBRARY,224 WALNUT AVENUE,CRANFORD,07016,2931,2017097272,Union,CE,NC,E,0,002,NJ,34,93
NJ0289,NJ0289-002,ELIZABETH FREE PUBLIC LIBRARY,11 S. BROAD STREET,ELIZABETH,07202,3401,2013546060,Union,CE,CC,H,0,002,NJ,34,93
NJ0290,NJ0290-002,FANWOOD MEMORIAL LIBRARY,NORTH AVE. AND TILLOTSON ROAD,FANWOOD,07023,  -1,2013226400,Union,CE,NC,D,0,002,NJ,34,93
NJ0291,NJ0291-002,GARWOOD FREE PUBLIC LIBRARY,FRANKLIN SCHOOL & WALNUT AVENUE,GARWOOD,07027,  -1,2017891670,Union,CE,NC,C,0,002,NJ,34,93
NJ0292,NJ0292-002,HILLSIDE FREE PUBLIC LIBRARY,JFK PLAZA,HILLSIDE,07205,  -1,2019234413,Union,CE,NC,E,0,002,NJ,34,93
NJ0293,NJ0293-002,KENILWORTH PUBLIC LIBRARY,548 BOULEVARD,KENILWORTH,07033,1655,2012762451,Union,CE,NC,D,0,002,NJ,34,93
NJ0294,NJ0294-002,LINDEN FREE PUBLIC LIBRARY,31 E. HENRY STREET,LINDEN,07036,2901,2012983830,Union,CE,NC,F,0,002,NJ,34,93
NJ0295,NJ0295-002,MOUNTAINSIDE FREE PUBLIC LIBRARY,WATCHUNG AVENUE,MOUNTAINSIDE,07092,  -1,2012330115,Union,CE,NC,D,0,002,NJ,34,93
NJ0296,NJ0296-002,NEW PROVIDENCE MEMORIAL LIB.,377 ELKWOOD AVENUE,NEW PROVIDENCE,07974,1837,2016650311,Union,CE,NC,E,0,002,NJ,34,93
NJ0297,NJ0297-002,PLAINFIELD FREE PUB. LIB.,8TH STREET AT PARK AVENUE,PLAINFIELD,07060,  -1,2017571111,Union,CE,NC,F,0,002,NJ,34,93
NJ0298,NJ0298-002,RAHWAY PUBLIC LIBRARY,1175 ST. GEORGES AVENUE,RAHWAY,07065,2631,2013880761,Union,CE,NC,F,0,002,NJ,34,93
NJ0299,NJ0299-002,ROSELLE FREE PUBLIC LIBRARY,4TH AVE. & CHESTNUT ST.,ROSELLE,07203,2083,2012455809,Union,CE,NC,E,0,002,NJ,34,93
NJ0300,NJ0300-002,ROSELLE PARK VETERAN'S MEM. LIB.,404 CHESTNUT STREET,ROSELLE PARK,07204,1902,2012452456,Union,CE,NC,E,0,002,NJ,34,93
NJ0301,NJ0301-002,SCOTCH PLAINS PUBLIC LIBRARY,1927 BARTLE AVENUE,SCOTCH PLAINS,07076,1212,2013225007,Union,CE,NC,E,0,002,NJ,34,93
NJ0302,NJ0302-002,SPRINGFIELD FREE PUB. LIB.,66 MOUNTAIN AVENUE,SPRINGFIELD,07081,1730,2013764930,Union,CE,NC,E,0,002,NJ,34,93
NJ0303,NJ0303-002,SUMMIT FREE PUBLIC LIBRARY,75 MAPLE STREET,SUMMIT,07901,2504,2012730350,Union,CE,NC,E,0,002,NJ,34,93
NJ0304,NJ0304-002,UNION FREE PUBLIC LIBRARY,FRIBERGER PARK,UNION,07083,  -1,2016860420,Union,CE,NC,G,0,002,NJ,34,93
NJ0305,NJ0305-002,WESTFIELD MEMORIAL LIBRARY,550 EAST BROAD ST.,WESTFIELD,07090,2123,2017894090,Union,CE,NC,F,0,002,NJ,34,93
NJ0306,2100,WARREN COUNTY PUBLIC LIBRARY,COURT HOUSE ANNEX,BELVIDERE,07823,1591,2014756322,Warren,CE,NC,G,0,002,NJ,34,93
NJ0307,NJ0307-002,W.H. WALTERS FREE PUBLIC LIBRARY,1001 E. BOULARD,ALPHA,08865,4418,2014541445,Warren,CE,NC,C,0,002,NJ,34,93
NJ0308,NJ0308-002,BELVIDERE FREE PUBLIC LIBRARY,301 SECOND ST,BELVIDERE,07823,1517,2014755331,Warren,CE,NC,B,0,002,NJ,34,93
NJ0310,NJ0310-002,HACKETTSTOWN FREE PUBLIC LIBRARY,110 CHURCH STREET,HACKETTSTOWN,07840,2206,2018524936,Warren,CE,NC,D,0,002,NJ,34,93
NJ0311,NJ0311-002,OXFORD PUBLIC LIBRARY,WASHINGTON AVENUE,OXFORD,07863,  -1,2014532625,Warren,CE,NC,B,0,002,NJ,34,93
NJ0312,NJ0312-002,PHILLIPSBURG FREE PUBLIC LIBRARY,200 FROST AVENUE,PHILLIPSBURG,08865,1625,2014543712,Warren,CE,NC,E,0,002,NJ,34,93
NJ0313,NJ0313-002,WASHINGTON PUBLIC LIBRARY,20 W. CARLTON AVENUE,WASHINGTON,07882,1202,2016890201,Warren,CE,NC,D,0,002,NJ,34,93
NJ0103,NJ0103-002,WILDWOOD CREST BORO LIBRARY,6301 OCEAN AVENUE,WILDWOOD,08260,  -1,6095220564,CAPE MAY,CE,NC,C,0,002,NJ,34,93
NJ0214,NJ0214-002,NEPTUNE CITY LIBRARY,106 W. SYLVANIA AVENUE,NEPTUNE CITY,07753,  -1,9089888866,MONMOUTH,CE,NC,C,0,002,NJ,34,93
NJ0137,NJ0137-002,NEWFIELD PUBLIC LIBRARY,CATAWBA AVE. & CHURCH ST.,NEWFIELD,08344,0037,6096970415,GLOUCESTER,CE,NC,B,0,002,NJ,34,93
NJ0252,1500L,POINT PLEASANT BRANCH,                                 -1,POINT PLEASANT,   -1,  -1,9082951555,OCEAN,BR,NC,U,0,017,NJ,34,93
NJ0252,1500R,MANCHESTER BRANCH,21 COLONIAL DRIVE,LAKEHURST,08733,  -1,9086577600,OCEAN,BR,NC,U,0,018,NJ,34,93
NJ0130,0800B,LOGAN TOWNSHIP BRANCH,C/O 200 HOLLY DELL DRIVE,SEWELL,08080,  -1,6094670595,GLOUCESTER,BR,NC,U,0,004,NJ,34,93
NJ0252,1500S,BAY HEAD READING CENTER,                                 -1,BAY HEAD,   -1,  -1,9088920662,OCEAN,BR,NC,U,0,019,NJ,34,93
NJ0306,2100B,FRANKLIN BRANCH,ROUTE 57 WEST,WASHINGTON,07882,  -1,9086898265,WARREN,BR,NC,U,0,004,NJ,34,93
NM0001,                  -1,ALAMOGORDO PUBLIC LIBRARY,920 OREGON AVE.,ALAMOGORDO,88310,5865,5054379058,OTERO,CE,NO,F,0,002,NM,35,93
NM0002,NM0002-002,ALBUQUERQUE/BERNALILLO COUNTY MAIN LIBRARY,501 COPPER NW,ALBUQUERQUE,87102,3149,5057685140,BERNALILLO,CE,CC,I,0,002,NM,35,93
NM0002,NM0002-003,ERNA FERGUSON BRANCH,"3700 SAN MATEO BLVD., NE",ALBUQUERQUE,87110,  -1,5058888100,BERNALILLO,BR,CC,G,0,003,NM,35,93
NM0002,NM0002-004,ERNIE PYLE BRANCH,"900 GIRARD BLVD.,SE",ALBUQUERQUE,87106,  -1,5052562065,BERNALILLO,BR,CC,E,0,004,NM,35,93
NM0002,NM0002-005,ESPERANZA BRANCH,"5600 ESPERANZA DR., NW",ALBUQUERQUE,87105,  -1,5058360684,BERNALILLO,BR,CC,E,0,005,NM,35,93
NM0002,NM0002-006,JUAN TABO BRANCH,"3407 JUAN TABO BLVD., NE",ALBUQUERQUE,87111,  -1,5052916260,BERNALILLO,BR,CC,G,0,006,NM,35,93
NM0002,NM0002-007,LOMAS TRAMWAY BRANCH,"908 EASTRIDGE, NE",ALBUQUERQUE,87123,  -1,5052916295,BERNALILLO,BR,CC,G,0,007,NM,35,93
NM0002,NM0002-008,LOS GRIEGOS BRANCH,"1000 GRIEGOS RD., NW",ALBUQUERQUE,87107,  -1,5057614020,BERNALILLO,BR,CC,E,0,008,NM,35,93
NM0002,NM0002-009,SAN PEDRO BRANCH,"5600 TRUMBULL AVE., SE",ALBUQUERQUE,87108,  -1,5052562067,BERNALILLO,BR,CC,F,0,009,NM,35,93
NM0002,NM0002-010,BERNALILLO-SOUTH VALLEY BRANCH,"1221 ARENAL, SW",ALBUQUERQUE,87105,  -1,5058775170,BERNALILLO,BR,CC,E,0,010,NM,35,93
NM0002,NM0002-011,TAYLOR RANCH BRANCH,"5700 BOGART, NW",ALBUQUERQUE,87120,  -1,5058978816,BERNALILLO,BR,CC,F,0,011,NM,35,93
NM0002,NM0002-012,WYOMING REGIONAL BRANCH,"8205 APACHE AVE., NE",ALBUQUERQUE,87110,  -1,5052020606,BERNALILLO,BR,CC,G,0,012,NM,35,93
NM0002,NM0002-013,SPECIAL COLLECTIONS,"423 CENTRAL, NE",ALBUQUERQUE,87102,  -1,5058481376,BERNALILLO,BR,CC,U,0,013,NM,35,93
NM0003,NM0003-002,ARTESIA PUBLIC LIBRARY,306 W. RICHARSON,ARTESIA,88210,2499,5077464252,EDDY,CE,NO,E,0,002,NM,35,93
NM0004,NM0004-002,ALTRURIAN PUBLIC LIBRARY,201 W. CHACO,AZTEC,87410,1966,5053349456,SAN JUAN,CE,NO,D,0,002,NM,35,93
NM0005,NM0005-002,BELEN PUBLIC LIBRARY,333 BECKER AVE.,BELEN,87002,4337,5058647997,VALENCIA,CE,NO,D,0,002,NM,35,93
NM0006,NM0006-001,MARTHA LIEBERT LIBRARY,901 CAMINO DEL PUEBLO,BERNALILLO,87004,0638,5058673311,SANDOVAL,CE,NC,C,0,002,NM,35,93
NM0007,NM0007-002,CARLSBAD PUBLIC LIBRARY,101 S. HALAGUENO ST.,CARLSBAD,88220,5726,5058856776,EDDY,CE,NO,F,0,002,NM,35,93
NM0008,NM0008-002,ELEANOR DAGGETT MEMORIAL LIBRARY,P.O. BOX 786,CHAMA,87520,0786,        -1,               -1,CE,NO,B,0,002,NM,35,93
NM0009,NM0009-002,ALBERT W. THOMPSON MEMORIAL LIBRARY,17 CHESTNUT STREET,CLAYTON,88415,3523,5053749423,UNION,CE,NO,C,0,002,NM,35,93
NM0010,NM0010-002,CLOVIS-CARVER PUBLIC LIBRARY,4TH AND MITCHELL,CLOVIS,88101,7496,5057691973,CURRY,CE,NO,F,0,002,NM,35,93
NM0011,NM0011-002,DEMING PUBLIC LIBRARY,301 S. TIN,DEMING,88030,3698,5055468408,LUNA,CE,NO,E,0,002,NM,35,93
NM0012,NM0012-002,ESPANOLA PUBLIC LIBRARY,314-A ONATE ST. NW,ESPANOLA,87532,2621,5057533860,RIO ARRIBA,CE,NO,D,0,002,NM,35,93
NM0013,NM0013-002,EUNICE PUBLIC LIBRARY,P.O. BOX 1629,EUNICE,88231,1629,5053942336,LEA,CE,NO,C,0,002,NM,35,93
NM0014,NM0014,FARMINGTON PUBLIC LIBRARY,100 W. BROADWAY,FARMINGTON,87401,6420,5053277701,SAN JUAN,CE,NO,F,0,002,NM,35,93
NM0014,NM0014-003,FARMINGTON PUBLIC LIBRARY EAST,2702 E. 22ND ST.,FARMINGTON,87401,  -1,5053277701,SAN JUAN,BR,NO,U,0,003,NM,35,93
NM0015,NM0015-002,FORT SUMNER PUBLIC LIBRARY,P.O. DRAWER D,FORT SUMNER,88119,0126,5053552832,DE BACA,CE,NO,B,0,002,NM,35,93
NM0016,NM0016-002,OCTAVIA FELLIN PUBLIC LIBRARY,115 W. HILL AVE.,GALLUP,87301,6297,5058633692,MCKINLEY,CE,NO,E,0,002,NM,35,93
NM0017,NM0017-002,MOTHER WHITESIDE MEMORIAL LIBRARY,525 HIGH ST.,GRANTS,87020,2554,5052877927,CIBOLA,CE,NO,D,0,002,NM,35,93
NM0018,NM0018-002,HATCH PUBLIC LIBRARY,P.O. BOX 289,HATCH,87937,0289,5052675132,DONA ANA,CE,NC,B,0,002,NM,35,93
NM0019,NM0019-002,HOBBS PUBLIC LIBRARY,509 N. SHIPP,HOBBS,88240,5799,5053972451,LEA,CE,NO,F,0,002,NM,35,93
NM0020,NM0020-002,WOOLWORTH COMMUNITY LIBRARY,P.O. BOX 1249,JAL,88252,1249,5053953268,LEA,CE,NO,C,0,002,NM,35,93
NM0021,NM0021-002,PUEBLO OF LAGUNA LIBRARY,P.O. BOX 194,LAGUNA,87026,0194,5055526280,CIBOLA,CE,NO,C,0,002,NM,35,93
NM0022,NM0022-002,THOMAS BRANIGAN MEMORIAL LIBRARY,200 E. PICACHO AVE.,LAS CRUCES,88001,3499,5055261047,DONA ANA,CE,CC,H,0,002,NM,35,93
NM0023,NM0023-002,CARNEGIE PUBLIC LIBRARY,500 NATIONAL AVE.,LAS VEGAS,87701,8722,5054541401,SAN MIGUEL,CE,NO,E,0,002,NM,35,93
NM0024,NM0024-002,LORDSBURG-HIDALGO LIBRARY,208 E. THIRD ST.,LORDSBURG,88045,1955,5055429646,HIDALGO,CE,NO,C,0,002,NM,35,93
NM0025,NM0025-002,LOS ALAMOS COUNTY LIBRARY,1742 CENTRAL AVE.,LOS ALAMOS,87544,8094,5056628240,LOS ALAMOS,CE,NC,E,0,002,NM,35,93
NM0025,NM0025-003,LOS ALAMOS COUNTY LIBRARY WHITE ROCK BRANCH,133 LONGVIEW DR.,LOS ALAMOS,87544,  -1,5056628264,LOS ALAMOS,BR,NC,U,0,003,NM,35,93
NM0026,NM0026-002,LOS LUNAS COMMUNITY LIBRARY,P.O. BOX 1209,LOS LUNAS,87031,1209,5058656779,VALENCIA,CE,NO,D,0,002,NM,35,93
NM0027,NM0027-002,LOVINGTON PUBLIC LIBRARY,103 N. 1ST ST.,LOVINGTON,88260,4097,5053963144,LEA,CE,NO,E,0,002,NM,35,93
NM0028,NM0028-002,PORTALES PUBLIC LIBRARY,218 S. AVENUE B,PORTALES,88130,6299,5053563940,ROOSEVELT,CE,NO,E,0,002,NM,35,93
NM0029,NM0029-002,ARTHUR JOHNSON MEMORIAL LIBRARY,244 COOK AVE.,RATON,87740,3931,5054459711,COLFAX,CE,NO,D,0,002,NM,35,93
NM0030,NM0030-002,RIO RANCHO PUBLIC LIBRARY,P.O. BOX 15143,RIO RANCHO,87174,0142,5058921717,SANDOVAL,CE,NC,F,0,002,NM,35,93
NM0031,NM0031-002,ROSWELL PUBLIC LIBRARY,301 N. PENNSYLVANIA AVE.,ROSWELL,88201,4695,5056227101,CHAVES,CE,NO,F,0,002,NM,35,93
NM0032,NM0032-002,RUIDOSO PUBLIC LIBRARY,P.O. BOX 3539,RUIDOSO,88345,3539,5052574355,LINCOLN,CE,NO,D,0,002,NM,35,93
NM0033,NM0033-002,SANTA FE PUBLIC LIBRARY,145 WASHINGTON AVE.,SANTA FE,87501,2017,5059846780,SANTA FE,CE,CC,G,0,002,NM,35,93
NM0033,NM0033-003,OLIVER LA FARGE BRANCH,1730 LLANO ROAD   .,SANTA FE,87505,  -1,5054737260,SANTA FE,BR,CC,G,0,003,NM,35,93
NM0033,NM0033-004,BOOKSTOP,VILLA LINDA MALL #1250,SANTA FE,87505,  -1,5054735263,SANTA FE,BR,CC,G,0,004,NM,35,93
NM0034,NM0034-002,MOISE MEMORIAL LIBRARY,208 5TH ST.,SANTA ROSA,88435,2329,5054723101,GUADALUPE,CE,NO,B,0,002,NM,35,93
NM0035,NM0035-002,THE PUBLIC LIBRARY,515 W. COLLEGE AVE.,SILVER CITY,88061,5097,5055383672,GRANT,CE,NO,E,0,002,NM,35,93
NM0036,NM0036-002,SOCORRO PUBLIC LIBRARY,401 PARK ST.,SOCORRO,87801,4543,5058351114,SOCORRO,CE,NO,D,0,002,NM,35,93
NM0037,NM0037-002,FRED MACARON LIBRARY,BOX 726,SPRINGER,87747,0726,5054832848,COLFAX,CE,NO,B,0,002,NM,35,93
NM0038,NM0038-002,HARWOOD PUBLIC LIBRARY,BOX 766,TAOS,87571,0766,5057583063,TAOS,CE,NO,C,0,002,NM,35,93
NM0039,NM0039-002,TRUTH OR CONSEQUENCES PUBLIC LIBRARY,BOX 311,TRUTH OR CONSEQUE,87901,0311,5058943027,SIERRA,CE,NO,D,0,002,NM,35,93
NM0039,NM0039-003,DOWNTOWN BRANCH T OR C PUBLIC LIBRARY,BOX 311,TRUTH OR CONSEQUE,87901,0311,5058943027,SIERRA,BR,NO,D,0,003,NM,35,93
NM0040,NM0040-002,KENNETH SCHLIENTZ MEMORIAL LIBRARY,602 S. SECOND ST.,TUCUMCARI,88401,2899,5054610295,QUAY,CE,NO,D,0,002,NM,35,93
NM0041,NM0041-002,ZUNI PUBLIC LIBRARY,P.O. BOX 339,ZUNI,87327,0339,5057825630,MCKINLEY,CE,NO,D,0,002,NM,35,93
NM0043,NM0043-002,BAYARD PUBLIC LIBRARY,P.O. BOX T,BAYARD,88023,0440,5055372066,GRANT,CE,NO,C,0,002,NM,35,93
NM0044,NM0044-002,BOSQUE FARMS COMMUNITY LIBRARY,1455 WEST BOSQUE LOOP,BOSQUE FARMS,87068,9702,5058692227,VALENCIA,CE,NO,C,0,002,NM,35,93
NM0045,NM0045-002,PUEBLO DE COCHITI COMMUNITY LIBRARY,P.O. BOX 70,COCHITI PUEBLO,87041,  -1,5054652244,SANDOVAL,CE,NO,A,0,002,NM,35,93
NM0046,NM0046-002,COLUMBUS VILLAGE LIBRARY,P.O BOX 350,COLUMBUS,88029,0350,5055312795,LUNA,CE,NO,A,0,002,NM,35,93
NM0047,NM0047-002,CORRALES COMMUNITY LIBRARY,P.O. DRAWER L,CORRALES,87048,1899,5058970733,SANDOVAL,CE,NO,C,0,002,NM,35,93
NM0048,NM0048-002,CUBA COMMUNITY LIBRARY,P.O. BOX 370,CUBA,87013,0370,        -1,SANDOVAL,CE,NO,A,0,002,NM,35,93
NM0049,NM0049-002,DEXTER PUBLIC LIBRARY,P.O. BOX 249,DEXTER,88230,0249,5057345482,CHAVES,CE,NO,B,0,002,NM,35,93
NM0050,NM0050-002,EAGLE NEST PUBLIC LIBRARY,P.O. BOX 168,EAGLE NEST,87718,0168,5053772486,COLFAX,CE,NO,A,0,002,NM,35,93
NM0051,NM0051-002,EL RITO PUBLIC LIBRARY,P.O. BOX 237,EL RITO,87530,0237,5055814728,RIO ARRIBA,CE,NO,B,0,002,NM,35,93
NM0052,NM0052-002,ESTANCIA PUBLIC LIBRARY,P.O. BOX 167,ESTANCIA,87106,1629,5053842708,TORRANCE,CE,NO,A,0,002,NM,35,93
NM0053,NM0053-002,GLENWOOD COMMUNITY CENTER LIBRARY,P.O. BOX 144,GLENWOOD,88039,  -1,5055392598,CATRON,CE,NO,A,0,002,NM,35,93
NM0054,NM0054-002,JEMEZ SPRINGS COMMUNITY LIBRARY,P.O. BOX 597,JEMEZ SPRINGS,87025,0597,5058293540,SANDOVAL,CE,NO,A,0,002,NM,35,93
NM0057,NM0057-002,MORIARTY COMMUNITY LIBRARY,P.O. BOX 519,MORIARTY,87035,0519,5058324406,TORRANCE,CE,NO,B,0,002,NM,35,93
NM0058,NM0058-002,MOUNTAINAIR CIVIC LIBRARY,P.O. BOX H,MOUNTAINAIR,87036,0098,5058472830,TORRANCE,CE,NO,B,0,002,NM,35,93
NM0060,NM0060-002,POJOAQUE PUEBLO LIBRARY,RT. 11 BOX 71,SANTA FE,87501,9810,5054553556,SANTA FE,CE,NC,A,0,002,NM,35,93
NM0061,NM0061-002,RED RIVER PUBLIC LIBRARY,P.O. BOX 1020,RED RIVER,87558,1020,5057542277,TAOS,CE,NO,A,0,002,NM,35,93
NM0064,NM0064-002,SANTA CLARA PUEBLO COMMUNITY LIBRARY,P.O. BOX 580,ESPANOLA,87532,0580,5057537326,SANTA FE,CE,NC,A,0,002,NM,35,93
NM0065,NM0065-002,TATUM COMMUNITY LIBRARY,BOX 156,TATUM,88267,0156,5053984822,LEA,CE,NO,A,0,002,NM,35,93
NM0066,NM0066-002,BLESSED KATERI TEKAWITHA ACADEMY & COMMUNITY,BOX 909,THOREAU,87323,0909,5058627465,MCKINLEY,CE,NO,B,0,002,NM,35,93
NM0070,NM0070-002,ZIA ENRICHMENT LIBRARY,GENERAL DELIVERY,SAN YSIDRO,87053,9999,5058673304,SANDOVAL,CE,NO,A,0,002,NM,35,93
NM0042,NM0071-002,ANGEL FIRE COMMUNITY LIBRARY,P.O. BOX 162,ANGEL FIRE,87710,0162,5053772301,COLFAX,CE,NO,A,0,002,NM,35,93
NM0074,NM0072-002,MESCALERO COMMUNITY LIBRARY,BOX 176,MESCALERO,88340,0176,5056714494,OTERO,CE,NO,B,0,002,NM,35,93
NM0076,NM0073-002,VILLAGE OF RESERVE COMMUNITY LIBRARY,BOX 587,RESERVE,87830,0587,5055336276,CATRON,CE,NO,A,0,002,NM,35,93
NM0039,NM0073,Hillsboro Community Library,P.O. Box 417,Hillsboro,88042,  -1,5058955674,SIERRA,BR,NO,A,0,004,NM,35,93
NM0002,NM0002-015,SOUTH VALLEY BRANCH,3904 ISLETA BLVD SW,ALBUQUERQUE,87105,  -1,5058775170,BERNALILLO,BR,NC,F,0,015,NM,35,93
NM0072,                  -1,                                           -1,                                 -1,               -1,   -1,  -1,        -1,               -1,CE,-1,,0,002,NM,35,93
NM0077,                  -1,Bloomfield Community Library,914 N. First Street,Bloomfield,87413,  -1,5056328315,San Juan,CE,-1,,0,002,NM,35,93
NM0078,                  -1,Edgewood Community Library,1943 E. Hwy 333,Edgewood,87015,  -1,5052810138,Santa Fe,CE,-1,,0,002,NM,35,93
NM0079,                  -1,Embudo Valley Community Library,#2 Highway 75,Dixon,87527,  -1,5055799181,Rio Arriba,CE,-1,,0,002,NM,35,93
NM0080,                  -1,Hagerman Community Library,209 E. Argyle,Hagerman,88232,  -1,5057523204,Chaves,CE,-1,,0,002,NM,35,93
NM0081,                  -1,Isleta Pueblo Library,P.O. Box 1270,Isleta,87022,  -1,5058692597,Bernalillo,CE,-1,,0,002,NM,35,93
NM0082,                  -1,Santa Ana Pueblo,2 DOVE ROAD,Bernalillo,87004,  -1,5058673301,Sandoval,CE,-1,,0,002,NM,35,93
NM0083,                  -1,San Ildefonso Pueblo Community Library,"Rt. 5, Box 315A",Santa Fe,87501,  -1,5054552424,Santa Fe,CE,-1,,0,002,NM,35,93
NM0084,                  -1,Vaughn Community Library,P.O. Box 278,Vaughn,88353,  -1,5055842580,Guadalupe,CE,-1,,0,002,NM,35,93
NM0085,                  -1,Valley Public Library,136 N. Main,Anthony,88021,  -1,9158865250,Dona Ana,CE,-1,,0,002,NM,35,93
NY0001,0000554220,MONTOUR FALLS MEMORIAL LIBRARY,MAIN STREET,MONTOUR FALLS,14865,0000,6075357489,SCHUYLER CO.,CE,NO,B,0,002,NY,36,93
NY0002,0000611830,SOUTHWORTH LIBRARY ASSOCIATION,24 WEST MAIN STREET P. O. BOX 45,DRYDEN,13053,0000,6078444782,TOMPKINS CO.,CE,NO,B,0,002,NY,36,93
NY0003,0000631780,HILLVIEW FREE LIBRARY,LAKE SHORE DRIVE-BOLTON ROAD   PO B,DIAMOND POINT,12824,0000,5186683012,WARREN CO.,CE,NC,A,0,002,NY,36,93
NY0004,0400300000,BROOKLYN PUBLIC LIBRARY,GRAND ARMY PLAZA,BROOKLYN,11238,0000,7187807803,KINGS CO.,CE,CC,J,0,002,NY,36,93
NY0004,0400300000,BUSINESS LIBRARY,280 CADMAN PLAZA WEST,BROOKLYN,11201,0000,7185224017,KINGS CO.,BR,CC,J,0,003,NY,36,93
NY0004,0400300000,ARLINGTON,203 ARLINGTON AVENUE,BROOKLYN,11207,0000,7182770160,KINGS CO.,BR,CC,F,0,004,NY,36,93
NY0004,0400300000,BAY RIDGE,7223 RIDGE BOULEVARD,BROOKLYN,11209,0000,7187483042,KINGS CO.,BR,CC,F,0,005,NY,36,93
NY0004,0400300000,BEDFORD,496 FRANKLIN AVENUE,BROOKLYN,11238,0000,7186389544,KINGS CO.,BR,CC,E,0,006,NY,36,93
NY0004,0400300000,BOROUGH PARK,1265 43RD STREET,BROOKLYN,11219,0000,7184353375,KINGS CO.,BR,CC,F,0,007,NY,36,93
NY0004,0400300000,BRIGHTON BEACH,128 BRIGHTON BEACH ROAD,BROOKLYN,11235,0000,7182660005,KINGS CO.,BR,CC,F,0,008,NY,36,93
NY0004,0400300000,BROOKLYN HEIGHTS,280 CADMAN PLAZA WEST,BROOKLYN,11201,0000,7187807789,KINGS CO.,BR,CC,F,0,009,NY,36,93
NY0004,0400300000,BROWER PARK,725 ST. MARKS AVENUE,BROOKLYN,11216,0000,7187786262,KINGS CO.,BR,CC,F,0,010,NY,36,93
NY0004,0400300000,BROWNSVILLE,61 GLENMORE AVENUE,BROOKLYN,11212,0000,7183451212,KINGS CO.,BR,CC,E,0,011,NY,36,93
NY0004,0400300000,BUSHWICK,340 BUSHWICK AVENUE,BROOKLYN,11206,0000,7184431078,KINGS CO.,BR,CC,F,0,012,NY,36,93
NY0004,0400300000,CANARSIE,1580 ROCKWAY PARKWAY,BROOKLYN,11236,0000,7182572180,KINGS CO.,BR,CC,E,0,013,NY,36,93
NY0004,0400300000,CARROLL GARDENS,396 CLINTON STREET,BROOKLYN,11231,0000,7186255838,KINGS CO.,BR,CC,F,0,014,NY,36,93
NY0004,0400300000,CLARENDON,2035 NOSTRAND AVENUE,BROOKLYN,11210,0000,7184343620,KINGS CO.,BR,CC,F,0,015,NY,36,93
NY0004,0400300000,CLINTON HILL,380 WASHINGTON AVENUE,BROOKLYN,11238,0000,7188578038,KINGS CO.,BR,CC,F,0,016,NY,36,93
NY0004,0400300000,CONEY ISLAND,1901 MERMAID AVENUE,BROOKLYN,11224,0000,7182661121,KINGS CO.,BR,CC,E,0,017,NY,36,93
NY0004,0400300000,CORTELYOU,1305 CORTELYOU ROAD,BROOKLYN,11226,0000,7184624200,KINGS CO.,BR,CC,F,0,018,NY,36,93
NY0004,0400300000,CROWN HEIGHTS,560 NEW YORK AVENUE,BROOKLYN,11225,0000,7187731223,KINGS CO.,BR,CC,F,0,019,NY,36,93
NY0004,0400300000,CYPRESS HILLS,465 FOUNTAIN AVENUE,BROOKLYN,11208,0000,7182778257,KINGS CO.,BR,CC,F,0,020,NY,36,93
NY0004,0400300000,DEKALB,790 BUSHWICK AVENUE,BROOKLYN,11221,0000,7184525678,KINGS CO.,BR,CC,F,0,021,NY,36,93
NY0004,0400300000,DYKER,8202 13TH AVENUE,BROOKLYN,11228,0000,7187481395,KINGS CO.,BR,CC,E,0,022,NY,36,93
NY0004,0400300000,EAST FLATBUSH,9612 CHURCH AVENUE,BROOKLYN,11212,0000,7184980033,KINGS CO.,BR,CC,F,0,023,NY,36,93
NY0004,0400300000,EASTERN PARKWAY,1044 EASTERN PARKWAY,BROOKLYN,11213,0000,7187565150,KINGS CO.,BR,CC,F,0,024,NY,36,93
NY0004,0400300000,FLATBUSH,22 LINDEN BOULEVARD,BROOKLYN,11226,0000,7182822017,KINGS CO.,BR,CC,G,0,025,NY,36,93
NY0004,0400300000,FLATLANDS,2065 FLATBUSH AVENUE,BROOKLYN,11234,0000,7182526115,KINGS CO.,BR,CC,E,0,026,NY,36,93
NY0004,0400300000,FORT HAMILTON,9424 4TH AVENUE,BROOKLYN,11209,0000,7187455502,KINGS CO.,BR,CC,F,0,027,NY,36,93
NY0004,0400300000,GERRITSEN BEACH,2606 GERRITSEN AVENUE,BROOKLYN,11229,0000,7187433040,KINGS CO.,BR,CC,D,0,028,NY,36,93
NY0004,0400300000,GRAVESEND,303 AVENUE X,BROOKLYN,11223,0000,7183769311,KINGS CO.,BR,CC,E,0,029,NY,36,93
NY0004,0400300000,GREENPOINT,107 NORMAN AVENUE,BROOKLYN,11222,0000,7183836692,KINGS CO.,BR,CC,F,0,030,NY,36,93
NY0004,0400300000,HIGHLAWN,1664 WEST 13TH STREET,BROOKLYN,11223,0000,7188371700,KINGS CO.,BR,CC,F,0,031,NY,36,93
